"ID","datetime","content","label"
"582929090530795521","Tue Mar 31 15:35:00 +0000 2015","Health Canada willing to ease fecal transplant rules for recurrent C. difficile ","cbchealth"
"582929089557704704","Tue Mar 31 15:34:59 +0000 2015","Nunavut leads Canada in childhood respiratory illness: pediatrician ","cbchealth"
"582929088026824705","Tue Mar 31 15:34:59 +0000 2015","Cineplex Entertainment expands screening program for people with autism ","cbchealth"
"582677454117941249","Mon Mar 30 22:55:05 +0000 2015","ADHD drugs to add suicide risk warnings ","cbchealth"
"582647209230929920","Mon Mar 30 20:54:54 +0000 2015","The cure for childhood obesity parents will hate ","cbchealth"
"582613435654901760","Mon Mar 30 18:40:42 +0000 2015","Bigger hockey helmets may follow proposed new safety measure ","cbchealth"
"582575630983675904","Mon Mar 30 16:10:28 +0000 2015","Child obesity stirred by 'perfect storm' ","cbchealth"
"582401733415976960","Mon Mar 30 04:39:28 +0000 2015","4 ways for parents to prevent medication errors in children ","cbchealth"
"582236736014553088","Sun Mar 29 17:43:49 +0000 2015","Website lets users put money down on their own weight loss ","cbchealth"
"582110411765391361","Sun Mar 29 09:21:51 +0000 2015","Medical pot users could help researchers dispel haze around risks, benefits ","cbchealth"
"581831524699406337","Sat Mar 28 14:53:40 +0000 2015","Pregnant in limbo: How vulnerable women pay for Canada's universal health care ","cbchealth"
"581799536546312192","Sat Mar 28 12:46:33 +0000 2015","Germanwings crash pressuring airlines to improve psychological screening of pilots ","cbchealth"
"581799535627784192","Sat Mar 28 12:46:33 +0000 2015","AHS using ankle bracelet technology to track dementia patients ","cbchealth"
"581500415545507841","Fri Mar 27 16:57:57 +0000 2015","Superbug plan to curb antibiotic overprescribing, Obama unveils ","cbchealth"
"581465077603143680","Fri Mar 27 14:37:32 +0000 2015","Ontario's children's advocate wants inquest into 12-year-old's suicide ","cbchealth"
"581465076458106880","Fri Mar 27 14:37:31 +0000 2015","His legs are gone, but veteran says he has to prove his disability to Ottawa ","cbchealth"
"581189107105161216","Thu Mar 26 20:20:55 +0000 2015","Woman who injected silicone into customer's buttocks sentenced to 8 years in prison ","cbchealth"
"581141361031712769","Thu Mar 26 17:11:12 +0000 2015","Human embryo modifications must be halted, scientists urge ","cbchealth"
"581141360352239616","Thu Mar 26 17:11:12 +0000 2015","Ebola's toll worst in babies, WHO study finds ","cbchealth"
"581141359664328706","Thu Mar 26 17:11:11 +0000 2015","How my mother's life and death influenced my difficult BRCA surgery choice ","cbchealth"
"581141358997417984","Thu Mar 26 17:11:11 +0000 2015","Giant 1950s-era artificial kidney to be preserved at new MUHC ","cbchealth"
"581141358187950080","Thu Mar 26 17:11:11 +0000 2015","Rickets on the rise for aboriginal children in the North ","cbchealth"
"581102848991240193","Thu Mar 26 14:38:10 +0000 2015","N.S. rejects paying for treatment for girl with rare brain injury ","cbchealth"
"580938090434326528","Thu Mar 26 03:43:28 +0000 2015","Republican governor considering needle-exchange plan due to state HIV spike ","cbchealth"
"580895485633818624","Thu Mar 26 00:54:10 +0000 2015","Best before dates and expiry dates: 5 things you may not know ","cbchealth"
"580864920599666688","Wed Mar 25 22:52:43 +0000 2015","Insite supervised injection site receives Health Canada exemption ","cbchealth"
"580864919865679872","Wed Mar 25 22:52:43 +0000 2015","Rob Ford set to have cancer surgery in early May ","cbchealth"
"580832548701392896","Wed Mar 25 20:44:05 +0000 2015","Guinea tests Canadian-developed Ebola vaccine in hotspot ","cbchealth"
"580760862371098624","Wed Mar 25 15:59:14 +0000 2015","Food quantity and affordability not improving, StatsCan suggests ","cbchealth"
"580760861687447552","Wed Mar 25 15:59:14 +0000 2015","Ebola pioneer, stem cell researcher honoured with Canada's baby Nobels ","cbchealth"
"580660912941453312","Wed Mar 25 09:22:04 +0000 2015","Are pharmacists turning into salespeople? ","cbchealth"
"580485283533221888","Tue Mar 24 21:44:11 +0000 2015","Ovary removal 'a huge benefit' for those with BRCA mutation like Angelina Jolie ","cbchealth"
"580452540707409920","Tue Mar 24 19:34:04 +0000 2015","5 things doctors do on TV, but not in real life ","cbchealth"
"580363799976230912","Tue Mar 24 13:41:27 +0000 2015","Measles found in 2 passengers on Air China flight CA991 to Vancouver ","cbchealth"
"580363535844286464","Tue Mar 24 13:40:24 +0000 2015","New test speeds up tuberculosis diagnosis in Nunavut, study finds ","cbchealth"
"580327596828721152","Tue Mar 24 11:17:35 +0000 2015","Medication reviews may miss patients who need them ","cbchealth"
"580327596082130944","Tue Mar 24 11:17:35 +0000 2015","Doctors make charter challenge on right to refuse care on religious grounds ","cbchealth"
"580327595410989056","Tue Mar 24 11:17:35 +0000 2015","Angelina Jolie reveals she underwent surgery to remove ovaries ","cbchealth"
"580216358379499521","Tue Mar 24 03:55:34 +0000 2015","Budget freeze forcing Ontario hospitals to lay off nurses, NDP says ","cbchealth"
"580131841073487872","Mon Mar 23 22:19:43 +0000 2015","3 foods you can eat after the best before date — but might not want to ","cbchealth"
"580131839915876352","Mon Mar 23 22:19:43 +0000 2015","Antidepressants may have sexual side-effects in teens ","cbchealth"
"580064448586481664","Mon Mar 23 17:51:56 +0000 2015","Bad news MDs a turnoff ","cbchealth"
"580029060807446528","Mon Mar 23 15:31:19 +0000 2015","Sexual assault testing lacking in parts of Nova Scotia: advocates ","cbchealth"
"580029060119597057","Mon Mar 23 15:31:19 +0000 2015","Ear infections too common in Inuit children: pediatrician ","cbchealth"
"579811110422867968","Mon Mar 23 01:05:15 +0000 2015","Slow global reponse to Ebola outbreak caused thousands of 'avoidable' deaths, MSF says ","cbchealth"
"579704576313446400","Sun Mar 22 18:01:56 +0000 2015","Medical marijuana for injured vets cost government $4.3M ","cbchealth"
"579592727819460608","Sun Mar 22 10:37:29 +0000 2015","Should Canadian hospitals profit from foreign patients? ","cbchealth"
"579579901327511552","Sun Mar 22 09:46:31 +0000 2015","What Facebook, Twitter posts reveal about your health ","cbchealth"
"579358256461582336","Sat Mar 21 19:05:46 +0000 2015","Cumin recalled for unreported traces of almonds ","cbchealth"
"579018952015122432","Fri Mar 20 20:37:30 +0000 2015","Maple syrup made healthier with prebiotic, say researchers ","cbchealth"
"578950374754639872","Fri Mar 20 16:05:00 +0000 2015","Antibiotic use should be reduced in lab experiments, report says ","cbchealth"
"578950372976275457","Fri Mar 20 16:04:59 +0000 2015","Why more men than women get Type 2 diabetes, and what it means for treatment ","cbchealth"
"578915226436796416","Fri Mar 20 13:45:20 +0000 2015","World Health Organization waited several weeks before declaring Ebola emergency ","cbchealth"
"578915225547579394","Fri Mar 20 13:45:20 +0000 2015","Right dose of prescription drugs could be determined by DNA ","cbchealth"
"578915224830353408","Fri Mar 20 13:45:19 +0000 2015","Cease-and-desist cancelled for spa where aboriginal girls refusing chemo went ","cbchealth"
"578897257468010496","Fri Mar 20 12:33:56 +0000 2015","Allergies in spring? Snow mould may be to blame ","cbchealth"
"578657055625650176","Thu Mar 19 20:39:27 +0000 2015","Ebola outbreak: Sierra Leone to lock down hotspots next week ","cbchealth"
"578640956804595712","Thu Mar 19 19:35:29 +0000 2015","Newborn eye drop treatment 'doesn't work,' say pediatricians who want law repealed ","cbchealth"
"578640955831508992","Thu Mar 19 19:35:29 +0000 2015","Manitoba to implement all recommendations from inquest into man's ER death ","cbchealth"
"578314521921515520","Wed Mar 18 21:58:21 +0000 2015","Toronto hospital investigating possible Ebola case ","cbchealth"
"578281144514293760","Wed Mar 18 19:45:43 +0000 2015","Thousands of viable embryos in limbo if Quebec changes IVF program ","cbchealth"
"578246769479262208","Wed Mar 18 17:29:07 +0000 2015","Organic food products recalled due to salmonella threat ","cbchealth"
"578193147781500928","Wed Mar 18 13:56:03 +0000 2015","Smart Cane lets patients know when they are walking properly ","cbchealth"
"577986016146956289","Wed Mar 18 00:12:59 +0000 2015","Guinea sees 'major setback' as new Ebola cases spike ","cbchealth"
"577906516113522688","Tue Mar 17 18:57:05 +0000 2015","Fresh blood not better for transfusions, study shows ","cbchealth"
"577871659308175360","Tue Mar 17 16:38:34 +0000 2015","Antibiotic use in pets could give rise to superbugs, experts warn ","cbchealth"
"577853810724335616","Tue Mar 17 15:27:39 +0000 2015","More Canadians seek health care outside Canada, report says ","cbchealth"
"577575745179914240","Mon Mar 16 21:02:43 +0000 2015","Alberta Health Services dietician says sleep and hydration crucial for shift workers ","cbchealth"
"577559761312321536","Mon Mar 16 19:59:12 +0000 2015","Studies boost hopes for new class of cholesterol-lowering drugs ","cbchealth"
"577559760662188033","Mon Mar 16 19:59:12 +0000 2015","Coke a good snack? Health experts who work with Coke say so ","cbchealth"
"577509722573553665","Mon Mar 16 16:40:22 +0000 2015","'Pharmacare is not unaffordable,' Canadian drug policy experts find ","cbchealth"
"577492201686487042","Mon Mar 16 15:30:44 +0000 2015","Study calls CT scans into question for mild symptoms of heart disease ","cbchealth"
"577492199828377600","Mon Mar 16 15:30:44 +0000 2015","Hepatitis A cases trigger vaccination clinic at Surrey elementary school ","cbchealth"
"577306898090749952","Mon Mar 16 03:14:25 +0000 2015","U.S. aid workers hospitalized after possible Ebola exposure ","cbchealth"
"577129313700458496","Sun Mar 15 15:28:45 +0000 2015","Dementia patients may one day get assistance from robot helpers ","cbchealth"
"577046347993346048","Sun Mar 15 09:59:05 +0000 2015","The debt we owe Canada's thalidomide sufferers ","cbchealth"
"576472440580145152","Fri Mar 13 19:58:34 +0000 2015","Germ release in Lousiana lab likely due to lax use of garments ","cbchealth"
"576439463988977664","Fri Mar 13 17:47:32 +0000 2015","Thrift store Karibu opens doors to disabled workers ","cbchealth"
"576422389984026625","Fri Mar 13 16:39:41 +0000 2015","Indian, U.S. scientists clash over H1N1 flu mutation study ","cbchealth"
"576422389300342784","Fri Mar 13 16:39:41 +0000 2015","Penis transplant performed for the 1st time ","cbchealth"
"576370684747616256","Fri Mar 13 13:14:14 +0000 2015","Ebola: American who contracted virus arrives at U.S. hospital ","cbchealth"
"576307767805284352","Fri Mar 13 09:04:13 +0000 2015","Health Canada licensing of natural remedies 'a joke' ","cbchealth"
"576307767167717376","Fri Mar 13 09:04:13 +0000 2015","'Money is first': Why some team doctors may be harming pro athletes ","cbchealth"
"576122672414736384","Thu Mar 12 20:48:43 +0000 2015","Quebec rushes to vaccinate against measles in Joliette ","cbchealth"
"576090720605319168","Thu Mar 12 18:41:45 +0000 2015","Ebola-sapped countries now face serious measles risk ","cbchealth"
"576090719783292928","Thu Mar 12 18:41:45 +0000 2015","'Knock on wood,' Ontario is measles-free, health minister says ","cbchealth"
"576073190427881472","Thu Mar 12 17:32:06 +0000 2015","Just add water and stir! Powdered alcohol's U.S. approval worries states ","cbchealth"
"576055894556848128","Thu Mar 12 16:23:22 +0000 2015","'Super seniors' research to check if cancer protection genes exist ","cbchealth"
"576018724689330176","Thu Mar 12 13:55:40 +0000 2015","Expecting a baby, addicted to drugs: substance abuse and pregnant women ","cbchealth"
"576018722965450752","Thu Mar 12 13:55:40 +0000 2015","Legions pause funding PTSD service dogs over training concerns ","cbchealth"
"575813482580324352","Thu Mar 12 00:20:07 +0000 2015","Dementia prevention trial finds benefits to diet, exercise combo ","cbchealth"
"575735293082365952","Wed Mar 11 19:09:25 +0000 2015","Canadian advocate for mentally disabled people wins $1.7M Templeton Prize ","cbchealth"
"575718967790039040","Wed Mar 11 18:04:32 +0000 2015","Canadian Jean Vanier wins prestigious Templeton Prize ","cbchealth"
"575685858872840192","Wed Mar 11 15:52:59 +0000 2015","Homeopathy lacks 'reliable evidence,' Australian review concludes ","cbchealth"
"575685858050727936","Wed Mar 11 15:52:58 +0000 2015","Quebec measles outbreak grows to 119 confirmed cases ","cbchealth"
"575650553625120768","Wed Mar 11 13:32:41 +0000 2015","More funding from Canada needed for next phase of Ebola fight: UN ","cbchealth"
"575369053117661184","Tue Mar 10 18:54:06 +0000 2015","Burger King drops soft drinks from children's menu ","cbchealth"
"575369052450783232","Tue Mar 10 18:54:06 +0000 2015","Breastfeeding baby 'offensive,' security staff tells Winnipeg mom ","cbchealth"
"575353236003008513","Tue Mar 10 17:51:15 +0000 2015","Hospital patients' confusion might ease by seeing medical records ","cbchealth"
"575301729761144832","Tue Mar 10 14:26:35 +0000 2015","WHO creates independent panel to assess its Ebola response ","cbchealth"
"575301728154750977","Tue Mar 10 14:26:35 +0000 2015","Total number of measles cases in Quebec's Lanaudière region jumps to 80 ","cbchealth"
"575285419710943232","Tue Mar 10 13:21:47 +0000 2015","Asbestos among health and safety concerns at CRA building ","cbchealth"
"575030980341186560","Mon Mar 09 20:30:43 +0000 2015","Anny Sauvageau makes more allegations of wrongdoing in medical examiner's office ","cbchealth"
"575015079680192513","Mon Mar 09 19:27:32 +0000 2015","MDs Urged to Write the Rules on Assisted Death ","cbchealth"
"575015078811951104","Mon Mar 09 19:27:32 +0000 2015","1 sister back home after liver transplant, as twin awaits donor ","cbchealth"
"574981880421838848","Mon Mar 09 17:15:37 +0000 2015","Genetic risk: Should doctors warn you about incidental findings? ","cbchealth"
"574981879746592768","Mon Mar 09 17:15:37 +0000 2015","Thalidomide survivors want clarity on federal compensation package ","cbchealth"
"574965711967223808","Mon Mar 09 16:11:22 +0000 2015","RT @HaertlG: Middle East respiratory syndrome coronavirus (#MERS-CoV) case in Germany. Here is the posting from @WHO: …","cbchealth"
"574949915492642817","Mon Mar 09 15:08:36 +0000 2015","Thalidomide victim's 'lifetime of suffering' not covered by payout ","cbchealth"
"574921935924023297","Mon Mar 09 13:17:25 +0000 2015","Asbestos at federal building was a surprise to electrician ","cbchealth"
"574921935093551104","Mon Mar 09 13:17:25 +0000 2015","Anti-vaxxers unmoved by new measles cases, survey indicate ","cbchealth"
"574864716444516352","Mon Mar 09 09:30:03 +0000 2015","Spring forward sleep woes: Coping with the snooze you lose in daylight saving time ","cbchealth"
"574016647263952896","Sat Mar 07 01:20:08 +0000 2015","How to prevent perilous financial mistakes during a mental health or other condition ","cbchealth"
"573983035919499264","Fri Mar 06 23:06:34 +0000 2015","4 sleep tips for parents as the clock springs forward ","cbchealth"
"573963657500958720","Fri Mar 06 21:49:34 +0000 2015","Thalidomide survivors to receive $125,000 lump sum payment each ","cbchealth"
"573949379398139904","Fri Mar 06 20:52:50 +0000 2015","‘Amazing’ therapy dog helps girl find courage to testify ","cbchealth"
"573717146670268416","Fri Mar 06 05:30:01 +0000 2015","Treat e-cigarettes like traditional tobacco to protect children, Canadian doctors urge ","cbchealth"
"573551935342518273","Thu Mar 05 18:33:32 +0000 2015","'Ladies, don't freeze your eggs,' prof urges work-life balance instead ","cbchealth"
"573519046987018240","Thu Mar 05 16:22:50 +0000 2015","Doctor's use of Canada's experimental Ebola vaccine offer clues to use in outbreak ","cbchealth"
"573463551181914112","Thu Mar 05 12:42:19 +0000 2015","Ebola doctors, nurses no longer recruited for West Africa ","cbchealth"
"573438557001363458","Thu Mar 05 11:03:00 +0000 2015","SAD science: Why winter brings us down, but won't for long ","cbchealth"
"573352059266727936","Thu Mar 05 05:19:17 +0000 2015","Eye nerve graft quickly restores sensation ","cbchealth"
"573243861088092160","Wed Mar 04 22:09:21 +0000 2015","'Leanwashing' marketing tactic used to drive junk-food sales ","cbchealth"
"573226401274335233","Wed Mar 04 20:59:58 +0000 2015","McDonald's to ban antibiotics, hormones in chicken sold in U.S. ","cbchealth"
"573145186978541568","Wed Mar 04 15:37:15 +0000 2015","Sugar intake should be reduced to 5-10% of calories, WHO says ","cbchealth"
"573127859578916865","Wed Mar 04 14:28:24 +0000 2015","Canadian taste test: Do we like it salty or sweet? ","cbchealth"
"573029051184521217","Wed Mar 04 07:55:46 +0000 2015","Parents of children with Type 1 diabetes allege discrimination by B.C. government ","cbchealth"
